Exchange,Symbol,Name,Symbol_Name,Sector,Industry
NASDAQ,STRR,Star Equity Holdings Inc. Common Stock,STRR | Star Equity Holdings Inc. Common Stock,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ,STRRP,Star Equity Holdings Inc. Series A Cumulative Perpetual Preferred Stock,STRRP | Star Equity Holdings Inc. Series A Cumulative Perpetual Preferred Stock,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ,STRS,Stratus Properties Inc. Common Stock,STRS | Stratus Properties Inc. Common Stock,Real Estate,Homebuilding
NASDAQ,STRT,STRATTEC SECURITY CORPORATION Common Stock,STRT | STRATTEC SECURITY CORPORATION Common Stock,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ,STSS,Sharps Technology Inc. Common Stock,STSS | Sharps Technology Inc. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,STSSW,Sharps Technology Inc. Warrant,STSSW | Sharps Technology Inc. Warrant,Finance,Finance: Consumer Services
NASDAQ,STTK,Shattuck Labs Inc. Common Stock,STTK | Shattuck Labs Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),STX | Seagate Technology Holdings PLC Ordinary Shares (Ireland),Technology,Electronic Components
NASDAQ,SUGP,SU Group Holdings Limited Ordinary Shares,SUGP | SU Group Holdings Limited Ordinary Shares,Consumer Discretionary,Diversified Commercial Services
NASDAQ,SUNE,SUNation Energy Inc. Common Stock,SUNE | SUNation Energy Inc. Common Stock,Utilities,Telecommunications Equipment
NASDAQ,SUNS,Sunrise Realty Trust Inc. Common Stock,SUNS | Sunrise Realty Trust Inc. Common Stock,Real Estate,Real Estate Investment Trusts
NASDAQ,SUPN,Supernus Pharmaceuticals Inc. Common Stock,SUPN | Supernus Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,SURG,SurgePays Inc. Common Stock,SURG | SurgePays Inc. Common Stock,Consumer Discretionary,Advertising
NASDAQ,SUUN,SolarBank Corporation Common Stock,SUUN | SolarBank Corporation Common Stock,Utilities,Power Generation
NASDAQ,SVC,Service Properties Trust Common Stock,SVC | Service Properties Trust Common Stock,Real Estate,Real Estate Investment Trusts
NASDAQ,SVCC,Stellar V Capital Corp. Class A Ordinary Shares,SVCC | Stellar V Capital Corp. Class A Ordinary Shares,,
NASDAQ,SVCCU,Stellar V Capital Corp. Unit,SVCCU | Stellar V Capital Corp. Unit,Finance,Blank Checks
NASDAQ,SVCO,Silvaco Group Inc. Common Stock,SVCO | Silvaco Group Inc. Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,SVII,Spring Valley Acquisition Corp. II Class A Ordinary Shares,SVII | Spring Valley Acquisition Corp. II Class A Ordinary Shares,Finance,Blank Checks
NASDAQ,SVIIR,Spring Valley Acquisition Corp. II Rights,SVIIR | Spring Valley Acquisition Corp. II Rights,,
NASDAQ,SVIIW,Spring Valley Acquisition Corp. II Warrant,SVIIW | Spring Valley Acquisition Corp. II Warrant,Finance,Blank Checks
NASDAQ,SVRA,Savara Inc. Common Stock,SVRA | Savara Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,SVRE,SaverOne 2014 Ltd. American Depositary Shares,SVRE | SaverOne 2014 Ltd. American Depositary Shares,Technology,EDP Services
NASDAQ,SVREW,SaverOne 2014 Ltd. Warrant,SVREW | SaverOne 2014 Ltd. Warrant,Technology,EDP Services
NASDAQ,SWAG,Stran & Company Inc. Common Stock,SWAG | Stran & Company Inc. Common Stock,Consumer Discretionary,Advertising
NASDAQ,SWAGW,Stran & Company Inc. Warrant,SWAGW | Stran & Company Inc. Warrant,Consumer Discretionary,Advertising
NASDAQ,SWBI,Smith & Wesson Brands Inc. Common Stock,SWBI | Smith & Wesson Brands Inc. Common Stock,Industrials,Ordnance And Accessories
NASDAQ,SWIM,Latham Group Inc. Common Stock,SWIM | Latham Group Inc. Common Stock,Industrials,Plastic Products
NASDAQ,SWIN,Solowin Holdings Class A Ordinary Share,SWIN | Solowin Holdings Class A Ordinary Share,Finance,Investment Bankers/Brokers/Service
NASDAQ,SWKH,SWK Holdings Corporation Common Stock,SWKH | SWK Holdings Corporation Common Stock,Finance,Diversified Financial Services
NASDAQ,SWKHL,SWK Holdings Corporation 9.00% Senior Notes due 2027,SWKHL | SWK Holdings Corporation 9.00% Senior Notes due 2027,,
NASDAQ,SWKS,Skyworks Solutions Inc. Common Stock,SWKS | Skyworks Solutions Inc. Common Stock,Technology,Semiconductors
NASDAQ,SWTX,SpringWorks Therapeutics Inc. Common Stock,SWTX | SpringWorks Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,SWVL,Swvl Holdings Corp Class A Common Shares,SWVL | Swvl Holdings Corp Class A Common Shares,Consumer Discretionary,Business Services
NASDAQ,SWVLW,Swvl Holdings Corp Warrant,SWVLW | Swvl Holdings Corp Warrant,Consumer Discretionary,Business Services
NASDAQ,SXTC,China SXT Pharmaceuticals Inc. Ordinary Shares,SXTC | China SXT Pharmaceuticals Inc. Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,SXTP,60 Degrees Pharmaceuticals Inc. Common Stock,SXTP | 60 Degrees Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,SXTPW,60 Degrees Pharmaceuticals Inc. Warrant,SXTPW | 60 Degrees Pharmaceuticals Inc. Warrant,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,SY,So-Young International Inc. American Depository Shares,SY | So-Young International Inc. American Depository Shares,Technology,EDP Services
NASDAQ,SYBT,Stock Yards Bancorp Inc. Common Stock,SYBT | Stock Yards Bancorp Inc. Common Stock,Finance,Major Banks
NASDAQ,SYBX,Synlogic Inc. Common Stock,SYBX | Synlogic Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,SYM,Symbotic Inc. Class A Common Stock,SYM | Symbotic Inc. Class A Common Stock,Industrials,Industrial Machinery/Components
NASDAQ,SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,SYNA | Synaptics Incorporated Common Stock $0.001 Par Value,Technology,Semiconductors
NASDAQ,SYPR,Sypris Solutions Inc. Common Stock,SYPR | Sypris Solutions Inc. Common Stock,Industrials,Industrial Machinery/Components
NASDAQ,SYRA,Syra Health Corp. Class A Common Stock,SYRA | Syra Health Corp. Class A Common Stock,Consumer Discretionary,Diversified Commercial Services
NASDAQ,SYRE,Spyre Therapeutics Inc. Common Stock,SYRE | Spyre Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,SYT,SYLA Technologies Co. Ltd. American Depositary Shares,SYT | SYLA Technologies Co. Ltd. American Depositary Shares,Finance,Real Estate
NASDAQ,SYTA,Siyata Mobile Inc. Common Shares,SYTA | Siyata Mobile Inc. Common Shares,Telecommunications,Telecommunications Equipment
NASDAQ,SYTAW,Siyata Mobile Inc. Warrant,SYTAW | Siyata Mobile Inc. Warrant,Telecommunications,Telecommunications Equipment
NASDAQ,TACT,TransAct Technologies Incorporated Common Stock,TACT | TransAct Technologies Incorporated Common Stock,Technology,Computer peripheral equipment
NASDAQ,TAIT,Taitron Components Incorporated Class A Common Stock,TAIT | Taitron Components Incorporated Class A Common Stock,Technology,Electronic Components
NASDAQ,TALK,Talkspace Inc. Common Stock,TALK | Talkspace Inc. Common Stock,Health Care,Medical/Nursing Services
NASDAQ,TALKW,Talkspace Inc. Warrant,TALKW | Talkspace Inc. Warrant,Health Care,Medical/Nursing Services
NASDAQ,TANH,Tantech Holdings Ltd. Common Shares,TANH | Tantech Holdings Ltd. Common Shares,Industrials,Major Chemicals
NASDAQ,TAOP,Taoping Inc. Ordinary Shares ,TAOP | Taoping Inc. Ordinary Shares ,Technology,Computer Software: Prepackaged Software
NASDAQ,TARA,Protara Therapeutics Inc.  Common Stock,TARA | Protara Therapeutics Inc.  Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,TARS,Tarsus Pharmaceuticals Inc. Common Stock,TARS | Tarsus Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,TASK,TaskUs Inc. Class A Common Stock,TASK | TaskUs Inc. Class A Common Stock,Technology,EDP Services
NASDAQ,TATT,TAT Technologies Ltd. Ordinary Shares,TATT | TAT Technologies Ltd. Ordinary Shares,Industrials,Aerospace
NASDAQ,TAVI,Tavia Acquisition Corp. Ordinary Shares,TAVI | Tavia Acquisition Corp. Ordinary Shares,Finance,Blank Checks
NASDAQ,TAVIR,Tavia Acquisition Corp. Right,TAVIR | Tavia Acquisition Corp. Right,Finance,Blank Checks
NASDAQ,TAVIU,Tavia Acquisition Corp. Unit,TAVIU | Tavia Acquisition Corp. Unit,Finance,Blank Checks
NASDAQ,TAYD,Taylor Devices Inc. Common Stock,TAYD | Taylor Devices Inc. Common Stock,Industrials,Industrial Machinery/Components
NASDAQ,TBBK,The Bancorp Inc Common Stock,TBBK | The Bancorp Inc Common Stock,Finance,Major Banks
NASDAQ,TBCH,Turtle Beach Corporation Common Stock,TBCH | Turtle Beach Corporation Common Stock,Telecommunications,Telecommunications Equipment
NASDAQ,TBH,Brag House Holdings Inc. Common Stock,TBH | Brag House Holdings Inc. Common Stock,Consumer Discretionary,Services-Misc. Amusement & Recreation
NASDAQ,TBLA,Taboola.com Ltd. Ordinary Shares,TBLA | Taboola.com Ltd. Ordinary Shares,Technology,Computer Software: Programming Data Processing
NASDAQ,TBLAW,Taboola.com Ltd. Warrant,TBLAW | Taboola.com Ltd. Warrant,Technology,Computer Software: Programming Data Processing
NASDAQ,TBLD,Thornburg Income Builder Opportunities Trust Common Stock,TBLD | Thornburg Income Builder Opportunities Trust Common Stock,Finance,Investment Managers
NASDAQ,TBMC,Trailblazer Merger Corporation I Class A Common Stock,TBMC | Trailblazer Merger Corporation I Class A Common Stock,Finance,Blank Checks
NASDAQ,TBNK,Territorial Bancorp Inc. Common Stock,TBNK | Territorial Bancorp Inc. Common Stock,Finance,Savings Institutions
NASDAQ,TBPH,Theravance Biopharma Inc. Ordinary Shares,TBPH | Theravance Biopharma Inc. Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,TBRG,TruBridge Inc. Common Stock,TBRG | TruBridge Inc. Common Stock,Technology,EDP Services
NASDAQ,TC,Token Cat Limited American Depositary Shares,TC | Token Cat Limited American Depositary Shares,Consumer Discretionary,Business Services
NASDAQ,TCBI,Texas Capital Bancshares Inc. Common Stock,TCBI | Texas Capital Bancshares Inc. Common Stock,Finance,Major Banks
NASDAQ,TCBIO,Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,TCBIO | Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,Finance,Major Banks
NASDAQ,TCBK,TriCo Bancshares Common Stock,TCBK | TriCo Bancshares Common Stock,Finance,Major Banks
NASDAQ,TCBS,Texas Community Bancshares Inc. Common Stock,TCBS | Texas Community Bancshares Inc. Common Stock,Finance,Banks
NASDAQ,TCBX,Third Coast Bancshares Inc. Common Stock,TCBX | Third Coast Bancshares Inc. Common Stock,Finance,Banks
NASDAQ,TCMD,Tactile Systems Technology Inc. Common Stock,TCMD | Tactile Systems Technology Inc. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,TCOM,Trip.com Group Limited American Depositary Shares,TCOM | Trip.com Group Limited American Depositary Shares,Consumer Discretionary,Business Services
NASDAQ,TCPC,BlackRock TCP Capital Corp. Common Stock,TCPC | BlackRock TCP Capital Corp. Common Stock,Finance,Finance/Investors Services
NASDAQ,TCRT,Alaunos Therapeutics Inc. Common Stock,TCRT | Alaunos Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,TCRX,TScan Therapeutics Inc. Common Stock,TCRX | TScan Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,TCTM,TCTM Kids IT Education Inc. American Depositary Shares,TCTM | TCTM Kids IT Education Inc. American Depositary Shares,Real Estate,Other Consumer Services
NASDAQ,TCX,Tucows Inc. Class A Common Stock,TCX | Tucows Inc. Class A Common Stock,Technology,EDP Services
NASDAQ,TDAC,Translational Development Acquisition Corp. Ordinary Shares,TDAC | Translational Development Acquisition Corp. Ordinary Shares,,
NASDAQ,TDACU,Translational Development Acquisition Corp. Units,TDACU | Translational Development Acquisition Corp. Units,,
NASDAQ,TDACW,Translational Development Acquisition Corp. Warrants,TDACW | Translational Development Acquisition Corp. Warrants,,
NASDAQ,TDTH,Trident Digital Tech Holdings Ltd American Depository Shares,TDTH | Trident Digital Tech Holdings Ltd American Depository Shares,Consumer Discretionary,Business Services
NASDAQ,TDUP,ThredUp Inc. Class A Common Stock,TDUP | ThredUp Inc. Class A Common Stock,Consumer Discretionary,Catalog/Specialty Distribution
NASDAQ,TEAM,Atlassian Corporation Class A Common Stock,TEAM | Atlassian Corporation Class A Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,TECH,Bio-Techne Corp Common Stock,TECH | Bio-Techne Corp Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,TECTP,Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,TECTP | Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,Finance,Major Banks
NASDAQ,TECX,Tectonic Therapeutic Inc. Common Stock,TECX | Tectonic Therapeutic Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,TELA,TELA Bio Inc. Common Stock,TELA | TELA Bio Inc. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,TELO,Telomir Pharmaceuticals Inc. Common Stock,TELO | Telomir Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,TEM,Tempus AI Inc. Class A Common Stock,TEM | Tempus AI Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing
NASDAQ,TENB,Tenable Holdings Inc. Common Stock,TENB | Tenable Holdings Inc. Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,TENX,Tenax Therapeutics Inc. Common Stock,TENX | Tenax Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,TER,Teradyne Inc. Common Stock,TER | Teradyne Inc. Common Stock,Industrials,Electrical Products
NASDAQ,TERN,Terns Pharmaceuticals Inc. Common Stock,TERN | Terns Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,TFIN,Triumph Financial Inc. Common Stock,TFIN | Triumph Financial Inc. Common Stock,Finance,Major Banks
NASDAQ,TFINP,Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,TFINP | Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,Finance,Major Banks
NASDAQ,TFSL,TFS Financial Corporation Common Stock,TFSL | TFS Financial Corporation Common Stock,Finance,Savings Institutions
NASDAQ,TGL,Treasure Global Inc. Common Stock,TGL | Treasure Global Inc. Common Stock,Consumer Discretionary,Business Services
NASDAQ,TGTX,TG Therapeutics Inc. Common Stock,TGTX | TG Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,TH,Target Hospitality Corp. Common Stock,TH | Target Hospitality Corp. Common Stock,Consumer Discretionary,Hotels/Resorts
NASDAQ,THAR,Tharimmune Inc. Common Stock,THAR | Tharimmune Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,THCH,TH International Limited Ordinary shares,THCH | TH International Limited Ordinary shares,Consumer Discretionary,Restaurants
NASDAQ,THFF,First Financial Corporation Common Stock,THFF | First Financial Corporation Common Stock,Finance,Major Banks
NASDAQ,THRD,Third Harmonic Bio Inc. Common Stock,THRD | Third Harmonic Bio Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,THRM,Gentherm Inc Common Stock,THRM | Gentherm Inc Common Stock,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ,THRY,Thryv Holdings Inc. Common Stock,THRY | Thryv Holdings Inc. Common Stock,Consumer Discretionary,Advertising
NASDAQ,THTX,Theratechnologies Inc. Common Shares,THTX | Theratechnologies Inc. Common Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,TIGO,Millicom International Cellular S.A. Common Stock,TIGO | Millicom International Cellular S.A. Common Stock,Telecommunications,Telecommunications Equipment
NASDAQ,TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,TIGR | UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,Finance,Investment Bankers/Brokers/Service
NASDAQ,TIL,Instil Bio Inc. Common Stock,TIL | Instil Bio Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,TILE,Interface Inc. Common Stock,TILE | Interface Inc. Common Stock,Consumer Discretionary,Home Furnishings
NASDAQ,TIPT,Tiptree Inc. Common Stock,TIPT | Tiptree Inc. Common Stock,Finance,Property-Casualty Insurers
NASDAQ,TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,TIRX | TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,Finance,Specialty Insurers
NASDAQ,TITN,Titan Machinery Inc. Common Stock,TITN | Titan Machinery Inc. Common Stock,Consumer Discretionary,Other Specialty Stores
NASDAQ,TIVC,Tivic Health Systems Inc. Common Stock,TIVC | Tivic Health Systems Inc. Common Stock,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ,TKLF,Tokyo Lifestyle Co. Ltd. American Depositary Shares,TKLF | Tokyo Lifestyle Co. Ltd. American Depositary Shares,Consumer Discretionary,Other Specialty Stores
NASDAQ,TKNO,Alpha Teknova Inc. Common Stock,TKNO | Alpha Teknova Inc. Common Stock,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ,TLF,Tandy Leather Factory Inc. Common Stock,TLF | Tandy Leather Factory Inc. Common Stock,Consumer Discretionary,Apparel
NASDAQ,TLN,Talen Energy Corporation Common Stock,TLN | Talen Energy Corporation Common Stock,Utilities,Electric Utilities: Central
NASDAQ,TLPH,Talphera Inc. Common Stock,TLPH | Talphera Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
